,System ID,SYS MIN Score,SYS AVG Score,MIN of Team Avgs,AVG of Team Mins,SYS CC Dist AVG,SYS CC Dist MIN,SYS New CC Dist AVG,SYS New CC Dist MIN,Team1,Player1,P1_Norm_Score,Player2,P2_Norm_Score,Player3,P3_Norm_Score,Player4,P4_Norm_Score,Player5,P5_Norm_Score,Player6,P6_Norm_Score,Player7,P7_Norm_Score,Player8,P8_Norm_Score,Team1 Avg Score,Team1 New Avg Score,Team1 Min Score,Team1 Avg CC Dist,Team1 New Avg CC Dist
1,"4,11,10,8,14,9,13,12",0.8928571428571429,1.173533163265306,1.173533163265306,0.8928571428571429,0.0,0.0,0.0,0.0,"Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player",Generic Memory One Player,2.0729591836734693,Generic Memory One Player,1.1071428571428572,Generic Memory One Player,1.0714285714285714,Generic Memory One Player,1.0272108843537415,Generic Memory One Player,0.9166666666666667,Generic Memory One Player,0.8928571428571429,Generic Memory One Player,1.0142857142857142,Generic Memory One Player,1.2857142857142858,1.173533163265306,2.391304347826087,0.8928571428571429,0.0,0.0
