,System ID,SYS MIN Score,SYS AVG Score,MIN of Team Avgs,AVG of Team Mins,SYS CC Dist AVG,SYS CC Dist MIN,SYS New CC Dist AVG,SYS New CC Dist MIN,Team1,Player1,P1_Norm_Score,Player2,P2_Norm_Score,Player3,P3_Norm_Score,Player4,P4_Norm_Score,Player5,P5_Norm_Score,Player6,P6_Norm_Score,Player7,P7_Norm_Score,Player8,P8_Norm_Score,Team1 Avg Score,Team1 New Avg Score,Team1 Min Score,Team1 Avg CC Dist,Team1 New Avg CC Dist
1,"2,4,6,3,7,11,5,1",2.5631802721088435,2.8592261904761904,2.8592261904761904,2.5631802721088435,0.8479166666666665,0.8479166666666665,0.7859531772575251,0.7859531772575251,"Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player",Generic Memory One Player,2.9785714285714286,Generic Memory One Player,2.7410714285714284,Generic Memory One Player,2.91156462585034,Generic Memory One Player,2.9642857142857144,Generic Memory One Player,2.857142857142857,Generic Memory One Player,2.5631802721088435,Generic Memory One Player,2.9464285714285716,Generic Memory One Player,2.91156462585034,2.8592261904761904,5.635451505016722,2.5631802721088435,0.8479166666666665,0.7859531772575251
