,System ID,SYS MIN Score,SYS AVG Score,MIN of Team Avgs,AVG of Team Mins,SYS CC Dist AVG,SYS CC Dist MIN,SYS New CC Dist AVG,SYS New CC Dist MIN,Team1,Player1,P1_Norm_Score,Player2,P2_Norm_Score,Player3,P3_Norm_Score,Player4,P4_Norm_Score,Player5,P5_Norm_Score,Player6,P6_Norm_Score,Player7,P7_Norm_Score,Player8,P8_Norm_Score,Team1 Avg Score,Team1 New Avg Score,Team1 Min Score,Team1 Avg CC Dist,Team1 New Avg CC Dist
1,"11,10,8,14,9,7,13,12",0.9166666666666667,1.2677295918367348,1.2677295918367348,0.9166666666666667,0.0,0.0,0.0,0.0,"Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player",Generic Memory One Player,1.1500000000000001,Generic Memory One Player,1.2857142857142858,Generic Memory One Player,1.2993197278911564,Generic Memory One Player,0.9166666666666667,Generic Memory One Player,1.0952380952380953,Generic Memory One Player,1.934863945578231,Generic Memory One Player,1.1607142857142858,Generic Memory One Player,1.2993197278911564,1.2677295918367348,2.652173913043478,0.9166666666666667,0.0,0.0
