,System ID,SYS MIN Score,SYS AVG Score,MIN of Team Avgs,AVG of Team Mins,SYS CC Dist AVG,SYS CC Dist MIN,SYS New CC Dist AVG,SYS New CC Dist MIN,Team1,Player1,P1_Norm_Score,Player2,P2_Norm_Score,Player3,P3_Norm_Score,Player4,P4_Norm_Score,Player5,P5_Norm_Score,Player6,P6_Norm_Score,Player7,P7_Norm_Score,Player8,P8_Norm_Score,Team1 Avg Score,Team1 New Avg Score,Team1 Min Score,Team1 Avg CC Dist,Team1 New Avg CC Dist
1,"2,4,6,3,7,14,5,1",2.7589285714285716,2.9136904761904763,2.9136904761904763,2.7589285714285716,0.8273809523809523,0.8273809523809523,0.7759197324414716,0.7759197324414716,"Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player",Generic Memory One Player,2.7857142857142856,Generic Memory One Player,3.2410714285714284,Generic Memory One Player,2.952380952380952,Generic Memory One Player,2.7857142857142856,Generic Memory One Player,3.0476190476190474,Generic Memory One Player,2.7589285714285716,Generic Memory One Player,2.7857142857142856,Generic Memory One Player,2.9523809523809526,2.9136904761904763,5.775919732441472,2.7589285714285716,0.8273809523809523,0.7759197324414716
