,System ID,SYS MIN Score,SYS AVG Score,MIN of Team Avgs,AVG of Team Mins,SYS CC Dist AVG,SYS CC Dist MIN,SYS New CC Dist AVG,SYS New CC Dist MIN,Team1,Player1,P1_Norm_Score,Player2,P2_Norm_Score,Player3,P3_Norm_Score,Player4,P4_Norm_Score,Player5,P5_Norm_Score,Player6,P6_Norm_Score,Player7,P7_Norm_Score,Player8,P8_Norm_Score,Team1 Avg Score,Team1 New Avg Score,Team1 Min Score,Team1 Avg CC Dist,Team1 New Avg CC Dist
1,"2,4,6,3,12,7,5,1",2.5714285714285716,2.759183673469388,2.759183673469388,2.5714285714285716,0.7499999999999999,0.7499999999999999,0.7792642140468228,0.7792642140468228,"Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player",Generic Memory One Player,2.5714285714285716,Generic Memory One Player,2.6999999999999997,Generic Memory One Player,2.7040816326530615,Generic Memory One Player,2.5714285714285716,Generic Memory One Player,3.764625850340136,Generic Memory One Player,2.6190476190476195,Generic Memory One Player,2.5714285714285716,Generic Memory One Player,2.5714285714285716,2.759183673469388,5.548494983277592,2.5714285714285716,0.7499999999999999,0.7792642140468228
