,System ID,SYS MIN Score,SYS AVG Score,MIN of Team Avgs,AVG of Team Mins,SYS CC Dist AVG,SYS CC Dist MIN,SYS New CC Dist AVG,SYS New CC Dist MIN,Team1,Player1,P1_Norm_Score,Player2,P2_Norm_Score,Player3,P3_Norm_Score,Player4,P4_Norm_Score,Player5,P5_Norm_Score,Player6,P6_Norm_Score,Player7,P7_Norm_Score,Player8,P8_Norm_Score,Team1 Avg Score,Team1 New Avg Score,Team1 Min Score,Team1 Avg CC Dist,Team1 New Avg CC Dist
1,"11,10,8,12,14,9,13,1",0.9889955982392957,1.312374949979992,1.312374949979992,0.9889955982392957,0.03231292517006803,0.03231292517006803,0.06354515050167224,0.06354515050167224,"Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player,Generic Memory One Player",Generic Memory One Player,1.2142857142857142,Generic Memory One Player,1.2857142857142858,Generic Memory One Player,1.2857142857142858,Generic Memory One Player,1.3025210084033614,Generic Memory One Player,1.5714285714285714,Generic Memory One Player,1.2789115646258504,Generic Memory One Player,1.5714285714285714,Generic Memory One Player,0.9889955982392957,1.312374949979992,2.4648829431438126,0.9889955982392957,0.03231292517006803,0.06354515050167224
