,System ID,SYS MIN Score,SYS AVG Score,MIN of Team Avgs,AVG of Team Mins,SYS CC Dist AVG,SYS CC Dist MIN,SYS New CC Dist AVG,SYS New CC Dist MIN,Team1,Player1,P1_Norm_Score,Player2,P2_Norm_Score,Player3,P3_Norm_Score,Player4,P4_Norm_Score,Player5,P5_Norm_Score,Team1 Avg Score,Team1 New Avg Score,Team1 Min Score,Team1 Avg CC Dist,Team1 New Avg CC Dist,Team2,Player1,P1_Norm_Score,Player2,P2_Norm_Score,Player3,P3_Norm_Score,Player4,P4_Norm_Score,Player5,P5_Norm_Score,Team2 Avg Score,Team2 New Avg Score,Team2 Min Score,Team2 Avg CC Dist,Team2 New Avg CC Dist
1,"1,2,5,7,10_3,4,6,8,9",1.7395833333333333,2.139672619047619,2.130595238095238,1.7531249999999998,0.21476190476190476,0.20857142857142855,0.20987654320987653,0.18106995884773663,"Alternator,Anti Tit For Tat,Cycler DC,Suspicious Tit For Tat,Win-Stay Lose-Shift",Alternator,2.0952380952380953,Anti Tit For Tat,1.7666666666666666,Cycler DC,3.0666666666666664,Suspicious Tit For Tat,1.9285714285714286,Win-Stay Lose-Shift,1.7958333333333332,2.130595238095238,3.8189300411522633,1.7666666666666666,0.20857142857142855,0.23868312757201646,"Bully,Cooperator,Defector,Tit For Tat,Win-Shift Lose-Stay",Bully,2.613095238095238,Cooperator,2.470833333333333,Defector,1.7395833333333333,Tit For Tat,1.8452380952380953,Win-Shift Lose-Stay,2.075,2.1487499999999997,3.4156378600823047,1.7395833333333333,0.22095238095238096,0.18106995884773663
1,"1,2,5,6,7_3,4,8,9,10",1.4821428571428572,2.4072916666666666,1.7833333333333337,1.9538690476190477,0.2879761904761905,0.125,0.14814814814814817,0.03292181069958848,"Alternator,Anti Tit For Tat,Cycler DC,Defector,Suspicious Tit For Tat",Alternator,1.726190476190476,Anti Tit For Tat,2.0,Cycler DC,2.0,Defector,1.4821428571428572,Suspicious Tit For Tat,1.7083333333333333,1.7833333333333337,2.4444444444444446,1.4821428571428572,0.125,0.03292181069958848,"Bully,Cooperator,Tit For Tat,Win-Shift Lose-Stay,Win-Stay Lose-Shift",Bully,2.425595238095238,Cooperator,3.533333333333333,Tit For Tat,2.4645833333333336,Win-Shift Lose-Stay,3.0952380952380953,Win-Stay Lose-Shift,3.6375,3.03125,4.098765432098766,2.425595238095238,0.45095238095238094,0.26337448559670784
1,"1,2,6,7,10_3,4,5,8,9",1.5208333333333333,2.228363095238095,1.8714285714285714,1.90625,0.24202380952380953,0.15357142857142855,0.1522633744855967,0.0823045267489712,"Alternator,Anti Tit For Tat,Defector,Suspicious Tit For Tat,Win-Stay Lose-Shift",Alternator,1.8452380952380953,Anti Tit For Tat,2.3125,Defector,2.0,Suspicious Tit For Tat,1.6785714285714286,Win-Stay Lose-Shift,1.5208333333333333,1.8714285714285714,2.748971193415638,1.5208333333333333,0.15357142857142855,0.0823045267489712,"Bully,Cooperator,Cycler DC,Tit For Tat,Win-Shift Lose-Stay",Bully,2.9226190476190474,Cooperator,2.658333333333333,Cycler DC,2.4645833333333336,Tit For Tat,2.5892857142857144,Win-Shift Lose-Stay,2.2916666666666665,2.5852976190476187,3.7777777777777777,2.2916666666666665,0.3304761904761905,0.2222222222222222
